user.id,sample.date,edits.all,edits.ns0,edits.talk,treat,play,twa.level,quality.score
20907876,"2014-03-05 06:00:00 UTC",0,0,0,1,0,0,0
20919803,"2014-03-07 06:00:00 UTC",22,12,1,1,1,7,5.655312246549999
21173761,"2014-04-12 05:00:00 UTC",3,3,0,1,0,0,1.2
20903429,"2014-03-05 06:00:00 UTC",1,0,1,1,0,0,0
21190151,"2014-04-15 05:00:00 UTC",0,0,0,1,1,1,0
20870665,"2014-02-28 06:00:00 UTC",8,6,2,1,1,7,3.63161131611
21083659,"2014-03-30 05:00:00 UTC",65,30,12,0,0,0,3.9281314168400003
20944397,"2014-03-11 05:00:00 UTC",1218,1212,6,1,0,0,3.00974012933
21124626,"2014-04-05 05:00:00 UTC",7,4,1,0,0,0,1.4971181556200002
21022979,"2014-03-21 05:00:00 UTC",12,12,0,1,0,0,5.4992
21418926,"2014-05-17 05:00:00 UTC",8,8,0,1,1,1,5.04176904177
21067288,"2014-03-27 05:00:00 UTC",1,1,0,1,1,1,5.709677419349999
21034521,"2014-03-23 05:00:00 UTC",28,23,0,1,0,0,2.54783014466
21160879,"2014-04-10 05:00:00 UTC",10,9,0,1,0,0,3.375
20919836,"2014-03-07 06:00:00 UTC",8,5,3,0,0,0,5.09589642309
21018145,"2014-03-20 05:00:00 UTC",1,1,0,0,0,0,5.9625
21042729,"2014-03-24 05:00:00 UTC",2,2,0,1,0,0,2.0487804878
20952619,"2014-03-12 05:00:00 UTC",0,0,0,1,0,0,0
20870700,"2014-02-28 06:00:00 UTC",2,2,0,1,0,0,0
21287859,"2014-04-29 05:00:00 UTC",11,9,2,1,1,7,1.39965095986
21173829,"2014-04-12 05:00:00 UTC",6,6,0,1,0,0,2.41409952607
20837960,"2014-02-23 06:00:00 UTC",14,0,13,1,1,1,0
21272139,"2014-04-26 05:00:00 UTC",12,12,0,1,0,0,5.31111111111
20944460,"2014-03-11 05:00:00 UTC",39,38,0,1,1,6,2.4015009380900003
21288526,"2014-04-29 05:00:00 UTC",6,6,0,1,0,0,1.6147875817
21125389,"2014-04-05 05:00:00 UTC",4,4,0,1,0,0,0.0344551282051
21386840,"2014-05-13 05:00:00 UTC",0,0,0,1,1,7,0
20911723,"2014-03-06 06:00:00 UTC",78,31,27,1,1,7,4.41749723145
20911726,"2014-03-06 06:00:00 UTC",11,0,0,1,0,0,0
20936306,"2014-03-09 06:00:00 UTC",8,7,0,0,0,0,3.9592391304300003
20952695,"2014-03-12 05:00:00 UTC",3,2,1,1,0,0,3.11111111111
21403261,"2014-05-15 05:00:00 UTC",13,13,0,1,0,0,2.49404761905
21219671,"2014-04-19 05:00:00 UTC",0,0,0,1,0,0,0
20960901,"2014-03-13 05:00:00 UTC",7,3,2,1,0,0,3.01351351351
21136321,"2014-04-07 05:00:00 UTC",39,39,0,1,0,0,4.66666666667
20969751,"2014-03-14 05:00:00 UTC",2,2,0,1,0,0,6
20850051,"2014-02-25 06:00:00 UTC",0,0,0,1,0,0,0
21091988,"2014-03-31 05:00:00 UTC",8,7,0,1,0,0,0
21067413,"2014-03-27 05:00:00 UTC",9,8,0,1,0,0,5.993498049409999
21034649,"2014-03-23 05:00:00 UTC",3,2,1,1,0,0,0
20903583,"2014-03-05 06:00:00 UTC",0,0,0,1,0,0,0
21141788,"2014-04-07 05:00:00 UTC",13,13,0,1,0,0,5.00783475783
20829869,"2014-02-21 06:00:00 UTC",0,0,0,1,0,0,0
21436078,"2014-05-19 05:00:00 UTC",9,9,0,1,1,7,5.20522516329
21272243,"2014-04-26 05:00:00 UTC",1,0,0,1,1,3,0
21132982,"2014-04-06 05:00:00 UTC",4,4,0,1,0,0,0
21092031,"2014-03-31 05:00:00 UTC",50,0,0,0,0,0,0
21042882,"2014-03-24 05:00:00 UTC",6,6,0,1,0,0,5.93989071038
21075653,"2014-03-29 05:00:00 UTC",16,16,0,1,0,0,5.90995260664
21173961,"2014-04-12 05:00:00 UTC",28,24,2,0,0,0,3.5681818181800002
21081719,"2014-03-30 05:00:00 UTC",0,0,0,1,0,0,0
21141204,"2014-04-07 05:00:00 UTC",20,20,0,1,0,0,5.65544554455
21412132,"2014-05-16 05:00:00 UTC",182,182,0,1,0,0,4.34680573664
21100252,"2014-04-01 05:00:00 UTC",78,72,0,1,0,0,3.5866114561800004
21042919,"2014-03-24 05:00:00 UTC",5282,4671,90,1,0,0,4.21365974718
21100265,"2014-04-01 05:00:00 UTC",20,20,0,0,0,0,5.38307984791
21133035,"2014-04-06 05:00:00 UTC",7,7,0,1,0,0,0
20969197,"2014-03-14 05:00:00 UTC",8,4,2,1,1,1,0
21403374,"2014-05-15 05:00:00 UTC",1,1,0,1,1,1,6
20862706,"2014-02-27 06:00:00 UTC",1,1,0,1,0,0,6
21083892,"2014-03-30 05:00:00 UTC",16,0,16,1,0,0,0
21042933,"2014-03-24 05:00:00 UTC",27,27,0,1,0,0,5.63130434783
21100280,"2014-04-01 05:00:00 UTC",7,7,0,0,0,0,3.00412087912
21286527,"2014-04-29 05:00:00 UTC",4,4,0,0,0,0,1.125
21407895,"2014-05-15 05:00:00 UTC",16,13,2,1,0,0,0.549180327869
21288705,"2014-04-29 05:00:00 UTC",23,23,0,1,0,0,5.50112275449
21255947,"2014-04-24 05:00:00 UTC",7,7,0,0,0,0,5.42857142857
21030016,"2014-03-22 05:00:00 UTC",2,2,0,1,0,0,6
21034779,"2014-03-23 05:00:00 UTC",11,11,0,1,0,0,5.74651685393
21141277,"2014-04-07 05:00:00 UTC",130,122,7,1,0,0,3.25850746269
21092134,"2014-03-31 05:00:00 UTC",6,0,6,1,0,0,0
21223221,"2014-04-19 05:00:00 UTC",22,22,0,1,0,0,1.0737514518
20952887,"2014-03-12 05:00:00 UTC",0,0,0,1,1,1,0
21124921,"2014-04-05 05:00:00 UTC",27,0,0,1,1,6,0
21428026,"2014-05-18 05:00:00 UTC",46,46,0,1,0,0,2.48207885305
21411643,"2014-05-16 05:00:00 UTC",4,0,0,1,0,0,0
21083966,"2014-03-30 05:00:00 UTC",3,3,0,1,0,0,5.890710382509999
21018933,"2014-03-20 05:00:00 UTC",5,5,0,1,1,1,2
20961096,"2014-03-13 05:00:00 UTC",0,0,0,1,1,6,0
20952912,"2014-03-12 05:00:00 UTC",5,5,0,1,0,0,3
21159751,"2014-04-10 05:00:00 UTC",7,7,0,1,0,0,4.66808059385
21334329,"2014-05-05 05:00:00 UTC",0,0,0,1,0,0,0
21215071,"2014-04-18 05:00:00 UTC",10,6,1,0,0,0,5.8571428571399995
21212816,"2014-04-18 05:00:00 UTC",5,3,2,1,0,0,0
21108585,"2014-04-02 05:00:00 UTC",5,0,1,0,0,0,0
20920171,"2014-03-07 06:00:00 UTC",6,5,1,1,0,0,1.32
20862828,"2014-02-27 06:00:00 UTC",10,10,0,1,0,0,5.96710526316
21100473,"2014-04-01 05:00:00 UTC",179,171,7,1,0,0,4.8884469697
21124980,"2014-04-05 05:00:00 UTC",7,7,0,1,0,0,0.75
20920181,"2014-03-07 06:00:00 UTC",3,3,0,1,1,3,0
21198717,"2014-04-16 05:00:00 UTC",1,1,0,1,0,0,0
20911998,"2014-03-06 06:00:00 UTC",7,6,1,1,0,0,6
21208725,"2014-04-17 05:00:00 UTC",18,18,0,1,0,0,5.53984063745
20871047,"2014-02-28 06:00:00 UTC",0,0,0,1,1,7,0
21102231,"2014-04-02 05:00:00 UTC",18,18,0,1,0,0,4.97245179063
21133199,"2014-04-06 05:00:00 UTC",0,0,0,1,1,1,0
20830103,"2014-02-21 06:00:00 UTC",49,21,5,0,0,0,1.30502215657
21034907,"2014-03-23 05:00:00 UTC",4,4,0,1,0,0,4.54915254237
20838301,"2014-02-23 06:00:00 UTC",1,0,0,1,0,0,0
20952991,"2014-03-12 05:00:00 UTC",23,23,0,1,0,0,3.3765586034900004
21125029,"2014-04-05 05:00:00 UTC",0,0,0,1,0,0,0
20854708,"2014-02-26 06:00:00 UTC",0,0,0,1,0,0,0
20977591,"2014-03-15 05:00:00 UTC",9,9,0,1,0,0,5.92682926829
21199108,"2014-04-16 05:00:00 UTC",2,2,0,1,0,0,0
20912058,"2014-03-06 06:00:00 UTC",0,0,0,1,0,0,0
21067709,"2014-03-27 05:00:00 UTC",0,0,0,1,0,0,0
21288894,"2014-04-29 05:00:00 UTC",30,30,0,1,0,0,2.0858369098700003
20830147,"2014-02-21 06:00:00 UTC",4,4,0,1,1,7,3.49344978166
21116870,"2014-04-04 05:00:00 UTC",72,65,5,1,1,1,4.43525896414
21212317,"2014-04-18 05:00:00 UTC",2,2,0,1,0,0,0
21280724,"2014-04-28 05:00:00 UTC",18,16,0,0,0,0,3.03051747015
20871130,"2014-02-28 06:00:00 UTC",5,0,0,1,0,0,0
20859215,"2014-02-26 06:00:00 UTC",1,1,0,1,0,0,2
21125096,"2014-04-05 05:00:00 UTC",2,2,0,1,0,0,0
21188313,"2014-04-14 05:00:00 UTC",0,0,0,1,0,0,0
21166060,"2014-04-11 05:00:00 UTC",0,0,0,1,0,0,0
20953070,"2014-03-12 05:00:00 UTC",8,4,0,1,0,0,5.942658349330001
21420019,"2014-05-17 05:00:00 UTC",16,0,0,1,0,0,0
21088475,"2014-03-31 05:00:00 UTC",9,9,0,1,0,0,1.0666666666700002
20863975,"2014-02-27 06:00:00 UTC",26,10,16,1,0,0,5.564814814809999
20977657,"2014-03-15 05:00:00 UTC",11,11,0,1,0,0,2.92682926829
21227861,"2014-04-20 05:00:00 UTC",12,0,12,1,0,0,0
21403650,"2014-05-15 05:00:00 UTC",14,14,0,1,0,0,3.8932038835
21133317,"2014-04-06 05:00:00 UTC",180,160,7,1,0,0,3.9781780902199997
21113175,"2014-04-03 05:00:00 UTC",4,4,0,1,0,0,4.73410404624
21346316,"2014-05-07 05:00:00 UTC",3,3,0,1,0,0,0
21051405,"2014-03-25 05:00:00 UTC",15,15,0,1,0,0,2.39498432602
20838414,"2014-02-23 06:00:00 UTC",0,0,0,1,1,1,0
20841335,"2014-02-24 06:00:00 UTC",14,14,0,1,0,0,0
20854810,"2014-02-26 06:00:00 UTC",4,1,3,1,1,7,5.38888888889
21173039,"2014-04-12 05:00:00 UTC",4,0,0,1,0,0,0
21376689,"2014-05-11 05:00:00 UTC",4,1,1,1,0,0,0
21035050,"2014-03-23 05:00:00 UTC",21,2,19,0,0,0,4
20953133,"2014-03-12 05:00:00 UTC",1,1,0,0,0,0,0
20846638,"2014-02-25 06:00:00 UTC",14,10,0,0,0,0,0
20854833,"2014-02-26 06:00:00 UTC",2,2,0,1,0,0,0
20863028,"2014-02-27 06:00:00 UTC",1,1,0,1,0,0,0
20846646,"2014-02-25 06:00:00 UTC",0,0,0,1,1,1,0
21221892,"2014-04-19 05:00:00 UTC",28,20,1,1,1,7,5.527559055119999
20830272,"2014-02-21 06:00:00 UTC",0,0,0,1,0,0,0
21198916,"2014-04-16 05:00:00 UTC",4,4,0,0,0,0,0.5
21223494,"2014-04-19 05:00:00 UTC",11,11,0,1,1,7,4.04
21190734,"2014-04-15 05:00:00 UTC",2,2,0,1,1,1,5.9786476868300005
20838756,"2014-02-23 06:00:00 UTC",258,212,40,0,0,0,3.5441496302699993
21256283,"2014-04-24 05:00:00 UTC",9,8,1,1,0,0,4.3821989528800005
20920417,"2014-03-07 06:00:00 UTC",3,3,0,0,0,0,1.1520190023799999
21346404,"2014-05-07 05:00:00 UTC",30,30,0,1,0,0,4.88949275362
21026921,"2014-03-21 05:00:00 UTC",6,6,0,1,0,0,5.8947368421099995
20833298,"2014-02-21 06:00:00 UTC",3,3,0,1,0,0,3.5
20904048,"2014-03-05 06:00:00 UTC",0,0,0,1,0,0,0
20854901,"2014-02-26 06:00:00 UTC",2,2,0,1,0,0,6
21082065,"2014-03-30 05:00:00 UTC",1,1,0,1,1,2,3
21117047,"2014-04-04 05:00:00 UTC",156,155,1,1,0,0,4.98572761429
21198968,"2014-04-16 05:00:00 UTC",7,7,0,1,0,0,0.48031496063
21100665,"2014-04-01 05:00:00 UTC",7,7,0,1,1,1,6
21169026,"2014-04-11 05:00:00 UTC",10,10,0,1,0,0,2.8540540540499997
21383706,"2014-05-12 05:00:00 UTC",24,24,0,1,0,0,3.84126984127
21076094,"2014-03-29 05:00:00 UTC",2,2,0,1,1,1,0.327868852459
21289087,"2014-04-29 05:00:00 UTC",3,3,0,1,0,0,6
21174401,"2014-04-12 05:00:00 UTC",4,4,0,1,0,0,0.20363636363600002
21207171,"2014-04-17 05:00:00 UTC",4,0,3,1,0,0,0
20979094,"2014-03-15 05:00:00 UTC",7,7,0,1,1,3,0
20960279,"2014-03-13 05:00:00 UTC",3,3,0,1,0,0,0
20904076,"2014-03-05 06:00:00 UTC",0,0,0,1,1,1,0
21386264,"2014-05-13 05:00:00 UTC",2,2,0,1,0,0,0
21032287,"2014-03-23 05:00:00 UTC",0,0,0,1,1,7,0
21117075,"2014-04-04 05:00:00 UTC",32,32,0,1,0,0,3.88727272727
20830362,"2014-02-21 06:00:00 UTC",8,8,0,1,0,0,1.4782608695700001
21256349,"2014-04-24 05:00:00 UTC",0,0,0,1,1,7,0
21289119,"2014-04-29 05:00:00 UTC",9,9,0,0,0,0,3.01485148515
21383536,"2014-05-12 05:00:00 UTC",8,0,0,1,0,0,0
21414939,"2014-05-16 05:00:00 UTC",37,33,0,1,0,0,3.0749158249199997
21141873,"2014-04-07 05:00:00 UTC",8,8,0,1,1,2,6
20936872,"2014-03-09 06:00:00 UTC",16,16,0,0,0,0,5.04166666667
21207211,"2014-04-17 05:00:00 UTC",2,0,1,1,0,0,0
20838770,"2014-02-23 06:00:00 UTC",6,6,0,1,0,0,1.3214285714299998
21431325,"2014-05-19 05:00:00 UTC",14,13,1,1,0,0,2.5
21330097,"2014-05-05 05:00:00 UTC",3,3,0,1,0,0,4
21210436,"2014-04-17 05:00:00 UTC",13,11,2,1,1,6,0
20945076,"2014-03-11 05:00:00 UTC",1,1,0,1,0,0,0.012102196324499999
20854965,"2014-02-26 06:00:00 UTC",1,1,0,0,0,0,0
21174456,"2014-04-12 05:00:00 UTC",3,3,0,1,0,0,4
20833312,"2014-02-21 06:00:00 UTC",17,17,0,1,0,0,5.95801526718
21034929,"2014-03-23 05:00:00 UTC",7,7,0,1,1,7,5.92105263158
21092550,"2014-03-31 05:00:00 UTC",8,3,5,1,0,0,5.91191709845
21067977,"2014-03-27 05:00:00 UTC",2,2,0,1,0,0,5.466666666669999
21047671,"2014-03-25 05:00:00 UTC",0,0,0,1,0,0,0
20846799,"2014-02-25 06:00:00 UTC",5,5,0,1,0,0,5.34065934066
20977876,"2014-03-15 05:00:00 UTC",10,3,0,1,0,0,0
20977878,"2014-03-15 05:00:00 UTC",4,4,0,1,0,0,5.400960384149999
21412057,"2014-05-16 05:00:00 UTC",34,33,0,1,0,0,3.98909090909
21044943,"2014-03-24 05:00:00 UTC",2,2,0,1,1,7,0
21076193,"2014-03-29 05:00:00 UTC",1,1,0,0,0,0,1.97272727273
21207268,"2014-04-17 05:00:00 UTC",5,5,0,1,0,0,0
21084390,"2014-03-30 05:00:00 UTC",6,6,0,0,0,0,5.71875
20936943,"2014-03-09 06:00:00 UTC",5,5,0,1,0,0,4.41552511416
21166322,"2014-04-11 05:00:00 UTC",3,2,1,1,0,0,0
20859262,"2014-02-26 06:00:00 UTC",23,22,1,1,0,0,0.0588235294118
20945148,"2014-03-11 05:00:00 UTC",8,8,0,1,0,0,5.929693961950001
20977917,"2014-03-15 05:00:00 UTC",11,11,0,1,0,0,2.25
20953342,"2014-03-12 05:00:00 UTC",23,23,0,1,0,0,5.82140193885
21027072,"2014-03-21 05:00:00 UTC",8,8,0,1,1,7,1.6121919585
20912387,"2014-03-06 06:00:00 UTC",1,1,0,1,0,0,3
21133573,"2014-04-06 05:00:00 UTC",5,5,0,1,0,0,3.25
21051658,"2014-03-25 05:00:00 UTC",5,5,0,0,0,0,0.262345679012
20846862,"2014-02-25 06:00:00 UTC",1,0,1,1,0,0,0
21174543,"2014-04-12 05:00:00 UTC",0,0,0,1,0,0,0
21203332,"2014-04-16 05:00:00 UTC",1,1,0,1,1,4,6
21283888,"2014-04-28 05:00:00 UTC",17,15,2,1,0,0,0
21207332,"2014-04-17 05:00:00 UTC",6,6,0,1,0,0,6
21057244,"2014-03-26 05:00:00 UTC",2,2,0,1,1,7,5.76271186441
20937002,"2014-03-09 06:00:00 UTC",43,43,0,1,0,0,3.5495750708199996
20855085,"2014-02-26 06:00:00 UTC",2,2,0,1,0,0,0
21043504,"2014-03-24 05:00:00 UTC",28,28,0,1,0,0,4.1763026409699995
21428532,"2014-05-18 05:00:00 UTC",8,0,0,1,0,0,0
20937013,"2014-03-09 06:00:00 UTC",45,45,0,1,0,0,1.56363636364
20871483,"2014-02-28 06:00:00 UTC",0,0,0,1,0,0,0
20945219,"2014-03-11 05:00:00 UTC",3,3,0,1,0,0,5.6363636363600005
21158218,"2014-04-10 05:00:00 UTC",64,63,0,1,0,0,3.3782383419700004
21412171,"2014-05-16 05:00:00 UTC",0,0,0,1,0,0,0
21330254,"2014-05-05 05:00:00 UTC",36,36,0,1,0,0,5.78281873556
21133664,"2014-04-06 05:00:00 UTC",74,67,6,1,1,7,4.2717137671800005
20920675,"2014-03-07 06:00:00 UTC",1,1,0,1,0,0,0
21272932,"2014-04-27 05:00:00 UTC",2,2,0,0,0,0,4.243902439019999
21117285,"2014-04-04 05:00:00 UTC",0,0,0,1,0,0,0
20945255,"2014-03-11 05:00:00 UTC",2,1,1,1,0,0,0
20980796,"2014-03-16 05:00:00 UTC",20,20,0,1,0,0,4.36866359447
20978027,"2014-03-15 05:00:00 UTC",0,0,0,1,0,0,0
21205784,"2014-04-17 05:00:00 UTC",4,4,0,1,0,0,2
20904305,"2014-03-05 06:00:00 UTC",132,125,0,1,0,0,3.32670783481
20978035,"2014-03-15 05:00:00 UTC",46,40,6,1,0,0,1.37739841986
21109108,"2014-04-02 05:00:00 UTC",91,91,0,1,0,0,4.236234864059999
21223801,"2014-04-20 05:00:00 UTC",5,5,0,1,0,0,0
21292095,"2014-04-29 05:00:00 UTC",4,0,3,1,0,0,0
21167595,"2014-04-11 05:00:00 UTC",7,7,0,1,0,0,1
21223810,"2014-04-20 05:00:00 UTC",12,12,0,1,0,0,5.47058823529
21330308,"2014-05-05 05:00:00 UTC",1,1,0,1,1,7,0
21018495,"2014-03-20 05:00:00 UTC",1,1,0,1,1,7,6
21035404,"2014-03-23 05:00:00 UTC",12,12,0,0,0,0,4.60857142857
21035405,"2014-03-23 05:00:00 UTC",8,6,0,1,1,2,5.97368421053
21100945,"2014-04-01 05:00:00 UTC",0,0,0,1,1,6,0
21191058,"2014-04-15 05:00:00 UTC",21,11,3,1,0,0,5.781818181819999
21035411,"2014-03-23 05:00:00 UTC",19,19,0,1,0,0,2.39024390244
21428639,"2014-05-18 05:00:00 UTC",10,10,0,1,0,0,0.211055276382
21215650,"2014-04-18 05:00:00 UTC",14,12,0,1,0,0,1.5850860420700001
21281193,"2014-04-28 05:00:00 UTC",4,4,0,1,0,0,0.0416666666667
21215666,"2014-04-18 05:00:00 UTC",67,67,0,1,0,0,3.9769866497099997
20838837,"2014-02-23 06:00:00 UTC",0,0,0,0,0,0,0
21027255,"2014-03-21 05:00:00 UTC",0,0,0,1,1,7,0
20871611,"2014-02-28 06:00:00 UTC",13,13,0,1,0,0,4.51173020528
21207484,"2014-04-17 05:00:00 UTC",5,5,0,1,0,0,6
21035454,"2014-03-23 05:00:00 UTC",27,22,4,1,0,0,0
21060040,"2014-03-26 05:00:00 UTC",301,299,0,1,1,7,4.08062829113
20830666,"2014-02-21 06:00:00 UTC",39,39,0,1,0,0,5.19710669078
21413624,"2014-05-16 05:00:00 UTC",30,29,0,1,0,0,4.28412132025
21174739,"2014-04-12 05:00:00 UTC",5,5,0,1,0,0,0
20978014,"2014-03-15 05:00:00 UTC",0,0,0,1,1,7,0
20847074,"2014-02-25 06:00:00 UTC",7,7,0,1,0,0,6
21051878,"2014-03-25 05:00:00 UTC",17,16,1,1,1,7,5.205822267619999
21199938,"2014-04-16 05:00:00 UTC",11,11,0,1,0,0,0.11884057970999999
21142001,"2014-04-07 05:00:00 UTC",11,0,0,1,0,0,0
21117428,"2014-04-04 05:00:00 UTC",34,26,6,1,0,0,3.8760000000000003
20855289,"2014-02-26 06:00:00 UTC",9,9,0,1,0,0,5.701701701699999
21129146,"2014-04-05 05:00:00 UTC",6,5,0,1,1,6,4.62801932367
21333078,"2014-05-05 05:00:00 UTC",3,3,0,1,1,2,1
21084678,"2014-03-30 05:00:00 UTC",4,4,0,1,0,0,0
21199369,"2014-04-16 05:00:00 UTC",1,1,0,1,0,0,0
20964440,"2014-03-13 05:00:00 UTC",0,0,0,1,1,7,0
21331715,"2014-05-05 05:00:00 UTC",9,9,0,1,0,0,0.18794326241099998
21174807,"2014-04-12 05:00:00 UTC",0,0,0,1,0,0,0
21376773,"2014-05-11 05:00:00 UTC",4,4,0,1,0,0,0.00793650793651
21346848,"2014-05-07 05:00:00 UTC",4,3,0,0,0,0,0
20838947,"2014-02-23 06:00:00 UTC",1,1,0,1,1,7,0
21027369,"2014-03-22 05:00:00 UTC",2,2,0,0,0,0,4.9310344827599994
20912692,"2014-03-06 06:00:00 UTC",0,0,0,1,0,0,0
21015934,"2014-03-20 05:00:00 UTC",5,5,0,1,0,0,6
21051964,"2014-03-25 05:00:00 UTC",40,31,1,1,0,0,4.34838024429
20855358,"2014-02-26 06:00:00 UTC",2,2,0,1,0,0,1
21428802,"2014-05-18 05:00:00 UTC",4,4,0,0,0,0,5.586206896549999
21346889,"2014-05-07 05:00:00 UTC",25,24,0,1,0,0,3.0349127181999997
21211520,"2014-04-18 05:00:00 UTC",51,38,0,1,1,7,5.103496503500001
21035609,"2014-03-23 05:00:00 UTC",6,5,1,1,0,0,0
20912730,"2014-03-06 06:00:00 UTC",0,0,0,1,1,6,0
21129140,"2014-04-05 05:00:00 UTC",0,0,0,1,0,0,0
21084766,"2014-03-30 05:00:00 UTC",8,8,0,1,0,0,0
20974011,"2014-03-15 05:00:00 UTC",36,31,0,1,0,0,4.58486707566
21404265,"2014-05-15 05:00:00 UTC",2,2,0,1,0,0,3.5
20904572,"2014-03-05 06:00:00 UTC",1,1,0,1,0,0,2
21207683,"2014-04-17 05:00:00 UTC",16,15,1,1,0,0,5.59069020867
20830852,"2014-02-21 06:00:00 UTC",17,14,0,0,0,0,5.774619960340001
20961926,"2014-03-13 05:00:00 UTC",0,0,0,1,0,0,0
21269079,"2014-04-26 05:00:00 UTC",9,3,0,1,1,6,0.42526315789499997
21167896,"2014-04-11 05:00:00 UTC",67,59,4,1,0,0,5.5151515151499995
20830871,"2014-02-21 06:00:00 UTC",0,0,0,0,0,0,0
21052063,"2014-03-25 05:00:00 UTC",7,7,0,1,0,0,0
21043872,"2014-03-24 05:00:00 UTC",3,3,0,1,0,0,0
20945571,"2014-03-11 05:00:00 UTC",3,2,1,1,1,7,5
21330596,"2014-05-05 05:00:00 UTC",12,9,2,1,0,0,4.0454296661199995
20830886,"2014-02-21 06:00:00 UTC",5,5,0,1,0,0,1.0201342281899999
20904616,"2014-03-05 06:00:00 UTC",22,16,6,1,0,0,5.98078043098
21224106,"2014-04-20 05:00:00 UTC",1,1,0,1,0,0,0
20945580,"2014-03-11 05:00:00 UTC",4,4,0,1,0,0,2.99329359165
20975390,"2014-03-15 05:00:00 UTC",2,1,1,1,0,0,0
21077377,"2014-03-29 05:00:00 UTC",14,11,2,1,1,7,4.275
20945594,"2014-03-11 05:00:00 UTC",4,4,0,1,0,0,0
21428925,"2014-05-18 05:00:00 UTC",2,2,0,0,0,0,2.0569800569799996
21379775,"2014-05-12 05:00:00 UTC",7,6,0,0,0,0,4.5
21347011,"2014-05-07 05:00:00 UTC",0,0,0,0,0,0,0
21273286,"2014-04-27 05:00:00 UTC",10,10,0,1,1,7,4.98268398268
21101257,"2014-04-01 05:00:00 UTC",131,68,47,1,0,0,5.11261642676
21209615,"2014-04-17 05:00:00 UTC",0,0,0,1,0,0,0
21035738,"2014-03-23 05:00:00 UTC",1,0,0,1,0,0,0
21058684,"2014-03-26 05:00:00 UTC",19,19,0,1,1,7,5.700212239119999
21043949,"2014-03-24 05:00:00 UTC",3,3,0,1,0,0,0
20868904,"2014-02-27 06:00:00 UTC",25,25,0,1,0,0,5.758840579709999
21092819,"2014-03-31 05:00:00 UTC",33,33,0,1,1,3,2.17216411907
21027576,"2014-03-22 05:00:00 UTC",1,1,0,1,0,0,5.55810959912
21117691,"2014-04-04 05:00:00 UTC",49,30,19,0,0,0,3.66840958606
21134078,"2014-04-06 05:00:00 UTC",4,4,0,1,0,0,5.838541666669999
20849792,"2014-02-25 06:00:00 UTC",28,4,3,1,0,0,3.4228187919499997
20975403,"2014-03-15 05:00:00 UTC",37,36,0,1,0,0,5.76157037983
20953558,"2014-03-12 05:00:00 UTC",16,16,0,1,0,0,1
21404423,"2014-05-15 05:00:00 UTC",14,14,0,1,1,7,1.0430107526899999
21142283,"2014-04-07 05:00:00 UTC",86,86,0,0,0,0,5.91106931757
20844022,"2014-02-24 06:00:00 UTC",3,3,0,1,0,0,3.84615384615
21043985,"2014-03-24 05:00:00 UTC",7,7,0,1,0,0,4.105953582240001
21142291,"2014-04-07 05:00:00 UTC",7,7,0,1,0,0,4.30909090909
20863769,"2014-02-27 06:00:00 UTC",23,0,23,0,0,0,0
21027611,"2014-03-22 05:00:00 UTC",0,0,0,1,1,1,0
21188401,"2014-04-14 05:00:00 UTC",5,5,0,1,0,0,0
20978472,"2014-03-15 05:00:00 UTC",9,0,9,1,0,0,0
21183276,"2014-04-14 05:00:00 UTC",20,16,4,1,0,0,5.51038251366
21150509,"2014-04-09 05:00:00 UTC",0,0,0,1,0,0,0
20904750,"2014-03-05 06:00:00 UTC",4,0,0,1,1,7,0
21052210,"2014-03-25 05:00:00 UTC",12,12,0,1,0,0,5.81915933529
21019102,"2014-03-20 05:00:00 UTC",17,17,0,1,1,7,0.026315789473700002
21431911,"2014-05-19 05:00:00 UTC",2,0,0,1,1,1,0
21216058,"2014-04-18 05:00:00 UTC",47,47,0,1,0,0,1.96709693748
20979509,"2014-03-15 05:00:00 UTC",2,2,0,1,0,0,1.98823529412
21289792,"2014-04-29 05:00:00 UTC",25,25,0,1,0,0,5.12578616352
21125953,"2014-04-05 05:00:00 UTC",4,4,0,1,0,0,5.34182590234
20956301,"2014-03-12 05:00:00 UTC",79,79,0,1,0,0,4.83699870634
21114680,"2014-04-03 05:00:00 UTC",16,16,0,0,0,0,5.7337278106500005
21289821,"2014-04-29 05:00:00 UTC",14,14,0,1,0,0,1.55271565495
20912990,"2014-03-06 06:00:00 UTC",4,4,0,1,0,0,5.74023614896
20953951,"2014-03-12 05:00:00 UTC",3,2,0,1,1,7,0
20839269,"2014-02-23 06:00:00 UTC",4,4,0,1,0,0,3.9550561797800006
21134182,"2014-04-06 05:00:00 UTC",1,1,0,1,0,0,0
20952209,"2014-03-12 05:00:00 UTC",77,71,0,1,0,0,5.38594787113
20904808,"2014-03-05 06:00:00 UTC",0,0,0,1,0,0,0
20937578,"2014-03-10 05:00:00 UTC",8,8,0,1,0,0,1.38095238095
21216107,"2014-04-18 05:00:00 UTC",0,0,0,1,0,0,0
21056265,"2014-03-26 05:00:00 UTC",4,4,0,1,0,0,4.70465018852
21347215,"2014-05-07 05:00:00 UTC",0,0,0,1,0,0,0
21027730,"2014-03-22 05:00:00 UTC",16,16,0,1,1,7,5.74444444444
20847509,"2014-02-25 06:00:00 UTC",1,1,0,1,0,0,0.981981981982
20978582,"2014-03-15 05:00:00 UTC",6,6,0,1,0,0,2
21032772,"2014-03-23 05:00:00 UTC",0,0,0,1,0,0,0
